id,name,host_identity_verified,host_name,neighbourhood_group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,review_rate_number,calculated_host_listings_count,availability_365,outlier_mn;
1683427,Come stay in super comfy and cozy!,verified,Lisbeth,Manhattan,Flatiron District,40.74129,-73.98374,True,strict,Entire home/apt,2017,118.0,24.0,3,26,1.0,1.0,210.0,not-outlier;
1683979,UES Jewel-Private Long Term Rental,verified,Wendy,Manhattan,Upper East Side,40.77761,-73.94606,False,moderate,Private room,2015,578.0,116.0,30,3,1.0,1.0,3.0,outlier;
1684531,Great 1BR, 1BaR in Lux Bldg w Pool,unconfirmed,Kyle,Manhattan,Upper East Side,40.76413,-73.96227,False,moderate,Entire home/apt,2010,1177.0,235.0,2,0,2.0,1.0,147.0,not-outlier;
1685083,lovely private room in South Park Slope,verified,Sing,Brooklyn,Sunset Park,40.66119,-73.98822,True,flexible,Private room,2008,809.0,162.0,10,5,4.0,2.0,205.0,not-outlier;
1685636,☆ Home Away From Home <3 of NYC! ☆ 2BR ENTIRE HOME,unconfirmed,Lane,Manhattan,Upper West Side,40.78339,-73.98003,True,moderate,Entire home/apt,2005,885.0,177.0,4,2,3.0,2.0,339.0,not-outlier;
1686188,Bright, Renovated 1BR in Brownstone,verified,Larah,Manhattan,Harlem,40.80654,-73.95019,True,flexible,Entire home/apt,2017,729.0,146.0,3,194,2.0,1.0,81.0,not-outlier;
1686740,1bedroom, 70s UWS,brownstone charm,unconfirmed,Sandy,Manhattan,Upper West Side,40.78111,-73.97739,True,strict,Private room,2015,660.0,132.0,14,88,1.0,1.0,337.0,outlier;
1687293,Sunny + Charming 2 BR in Brooklyn Brownstone,unconfirmed,Justine,Brooklyn,Crown Heights,40.67147,-73.94979,True,flexible,Entire home/apt,2003,435.0,87.0,5,2,2.0,1.0,213.0,not-outlier;
1687845,King size bedroom in 2 bed apartment,verified,Dragan,Queens,Astoria,40.75532,-73.91603,False,moderate,Private room,2014,486.0,97.0,30,304,2.0,1.0,267.0,outlier;
1688397,Industrial Loft in Williamsburg,verified,Sofia,Brooklyn,Williamsburg,40.70762,-73.96764,False,flexible,Entire home/apt,2021,753.0,151.0,2,11,3.0,1.0,10.0,not-outlier;
1688950,1 BR Village - 30 day+ stay,verified,Alexandra,Manhattan,Greenwich Village,40.7311,-73.99913,False,strict,Entire home/apt,2004,556.0,111.0,30,19,3.0,1.0,279.0,outlier;
1689502,Nice one bedroom apartment by the Prospect park,verified,Gita,Brooklyn,Prospect-Lefferts Gardens,40.66199,-73.96294,True,strict,Entire home/apt,2014,406.0,81.0,7,23,2.0,1.0,387.0,not-outlier;
1690054,A Little West Village Charm,unconfirmed,Thomas,Manhattan,Greenwich Village,40.73176,-73.99895,True,strict,Private room,2005,1173.0,235.0,5,103,5.0,3.0,36.0,not-outlier;
1690606,Very Large, Airy, and Bright Loft -Williamsburg,verified,Matthew,Brooklyn,Williamsburg,40.71606,-73.95526,True,moderate,Entire home/apt,2004,1190.0,238.0,7,82,4.0,1.0,217.0,not-outlier;
1691159,Spacious Nolita 2 Bd w/roof garden,unconfirmed,Olivia,Manhattan,Nolita,40.72184,-73.9944,True,strict,Entire home/apt,2003,453.0,91.0,30,92,1.0,1.0,385.0,outlier;
1691711,2RW - CARRIAGE HOUSE STUDIO OFF CTYD,verified,Adam,Manhattan,East Village,40.72829,-73.98156,True,flexible,Entire home/apt,2011,556.0,111.0,30,66,1.0,6.0,77.0,outlier;
1692263,Sunny 2 Bedroom Duplex with Garden,unconfirmed,Liz,Brooklyn,Bedford-Stuyvesant,40.69043,-73.95677,False,flexible,Entire home/apt,2020,666.0,133.0,3,18,3.0,2.0,247.0,not-outlier;
1692816,Large NYC Chelsea Studio - King Bed,verified,Michael,Manhattan,Chelsea,40.74403,-73.99581,False,flexible,Entire home/apt,2006,628.0,126.0,4,153,2.0,1.0,305.0,not-outlier;
1693368,CHELSEA APT- SPACE, LIGHT, BEAUTY! ,verified,Judith & Reid,Manhattan,Chelsea,40.74552,-74.0006,False,flexible,Entire home/apt,2015,153.0,31.0,6,6,2.0,1.0,85.0,not-outlier;
1693920,Beautiful bedroom in Prospect Heights,verified,Maite & Javi,Brooklyn,Prospect Heights,40.6744,-73.96558,False,flexible,Private room,2022,323.0,65.0,7,43,3.0,1.0,222.0,not-outlier;
1694473,Upper West Side 1-bedroom,verified,Dawn,Manhattan,Upper West Side,40.79358,-73.97043,True,moderate,Entire home/apt,2019,573.0,115.0,3,36,2.0,1.0,331.0,not-outlier;
1695025,Nice and clean private space in Bklyn loft.,verified,Fabrizio,Brooklyn,Bushwick,40.7014,-73.91333,True,moderate,Private room,2003,217.0,43.0,10,19,3.0,1.0,181.0,not-outlier;
1695577,East Village Oasis!  1Bd Apt,verified,David,Manhattan,East Village,40.72924,-73.98113,True,strict,Entire home/apt,2017,535.0,107.0,2,160,1.0,1.0,34.0,not-outlier;
1696129,cozy 2bedroomAPART 10min to MIDTOWN,unconfirmed,De & Claudia,Queens,Astoria,40.75919,-73.91836,True,moderate,Entire home/apt,2021,947.0,189.0,3,74,1.0,2.0,28.0,not-outlier;
1696682,Manhattan *SuperHost* Luxury 2 Bdrm Apt Sleeps 6+,unconfirmed,Michelle,Manhattan,Washington Heights,40.83064,-73.94076,True,strict,Entire home/apt,2007,1014.0,203.0,1,47,2.0,2.0,241.0,not-outlier;
1697234,Hell's Kitchen Musician's Hideaway,unconfirmed,Stefanie,Manhattan,Hell's Kitchen,40.76184,-73.99334,True,strict,Entire home/apt,2014,367.0,73.0,2,43,3.0,1.0,237.0,not-outlier;
1697786,Stylish Uptown Westside Apt.,unconfirmed,Kareem,Manhattan,Harlem,40.82445,-73.95243,True,moderate,Entire home/apt,2007,272.0,54.0,1,102,5.0,2.0,400.0,not-outlier;
1698339,Large + Bright private bedroom in NoLiTa,verified,Anton,Manhattan,Little Italy,40.72006,-73.99579,True,strict,Private room,2009,978.0,196.0,6,18,1.0,1.0,338.0,not-outlier;
1698891,Entire loft, best Williamsburg,unconfirmed,Christina,Brooklyn,Williamsburg,40.71872,-73.96042,True,strict,Entire home/apt,2022,660.0,132.0,4,33,2.0,2.0,27.0,not-outlier;
1699443,3RW - CARRIAGE HOUSE STUDIO OFF CTYD,verified,Adam,Manhattan,East Village,40.72855,-73.98265,True,strict,Entire home/apt,2019,366.0,73.0,30,60,3.0,6.0,224.0,outlier;
1699996,QUITE LOVELY STUDIO IN HEART OF HELLS KITCHEN**,verified,Kj,Manhattan,Hell's Kitchen,40.76304,-73.9888,False,moderate,Entire home/apt,2012,798.0,160.0,3,22,2.0,2.0,369.0,not-outlier;
1700548,Studio Apartment Bushwick/Ridgewood,verified,Sharon And Tom,Queens,Ridgewood,40.70878,-73.91727,True,strict,Entire home/apt,2010,849.0,170.0,5,107,1.0,1.0,20.0,not-outlier;
1701100,Luxury 2-bdrm w Piano & Gym,unconfirmed,Greta,Brooklyn,Sunset Park,40.64437,-74.00304,False,moderate,Entire home/apt,2009,1104.0,221.0,14,0,2.0,1.0,331.0,outlier;
1701652,Heart of Greenwich Village near Bleecker St,verified,F,Manhattan,Greenwich Village,40.72987,-74.00082,True,flexible,Private room,2011,407.0,81.0,4,87,2.0,1.0,41.0,not-outlier;
1702205,1 corner bedroom with lots of light,unconfirmed,Srdjan,Manhattan,Upper East Side,40.77424,-73.94839,True,strict,Entire home/apt,2022,514.0,103.0,10,16,1.0,1.0,259.0,not-outlier;
1702757,Clinton Hill Lux Apt Grill & Lawn,verified,Tom,Brooklyn,Clinton Hill,40.68752,-73.96688,True,flexible,Private room,2021,942.0,188.0,3,2,2.0,1.0,232.0,not-outlier;
1703309,COMFORTABLE PRIVATE ROOM FOR RENT,unconfirmed,Marvet,Brooklyn,Prospect-Lefferts Gardens,40.65841,-73.95016,False,moderate,Private room,2018,643.0,129.0,4,19,5.0,3.0,119.0,not-outlier;
1703862,My Little Guest Room in Flushing,unconfirmed,Linda,Queens,Flushing,40.75578,-73.81948,False,strict,Private room,2006,919.0,184.0,1,474,5.0,3.0,355.0,not-outlier;
1704414,Brooklyn Heights 1brm Private Deck,unconfirmed,Jeff,Brooklyn,Brooklyn Heights,40.69271,-73.99365,True,strict,Entire home/apt,2012,655.0,131.0,4,5,2.0,1.0,125.0,not-outlier;
1704966,Stunning apt with downtown views!,unconfirmed,Mickey,Manhattan,Financial District,40.70587,-74.01534,False,strict,Entire home/apt,2018,300.0,60.0,2,63,1.0,1.0,28.0,not-outlier;
1705519,Brooklyn Summer Sublet-Ditmas Park,unconfirmed,Kristin,Brooklyn,Flatbush,40.64882,-73.9605,False,strict,Entire home/apt,2013,191.0,38.0,3,0,3.0,1.0,52.0,not-outlier;
1706071,Chic One-Bedroom Apt,unconfirmed,Shontae,Brooklyn,Clinton Hill,40.69073,-73.96762,True,flexible,Entire home/apt,2009,669.0,134.0,3,28,3.0,1.0,191.0,not-outlier;
1706623,Cozy Room in GREENPOINT Apt. YeY,verified,Yonatan,Brooklyn,Greenpoint,40.72515,-73.95153,False,strict,Private room,2016,615.0,123.0,1,0,5.0,1.0,312.0,not-outlier;
1707175,1 BR with garden--East Village,unconfirmed,James,Manhattan,East Village,40.72564,-73.98252,True,moderate,Entire home/apt,2015,709.0,142.0,2,5,4.0,1.0,214.0,not-outlier;
1707728,Cozy Upper East Side 1 Bedroom,verified,Brian,Manhattan,Upper East Side,40.78024,-73.94813,True,moderate,Entire home/apt,2012,1127.0,225.0,4,16,1.0,1.0,260.0,not-outlier;
1708280,Sun Fill Room in a Spacious Apt,unconfirmed,Huxley,Brooklyn,Windsor Terrace,40.6599,-73.98279,False,moderate,Private room,2022,98.0,20.0,20,6,5.0,1.0,339.0,outlier;
1708832,Lrg1Bdrm, Terrace w/ Cent.Park View,unconfirmed,Kathleen,Manhattan,Upper West Side,40.7964,-73.9675,False,strict,Entire home/apt,2010,922.0,184.0,3,25,2.0,1.0,24.0,not-outlier;
1709385,Gorgeous Chelsea loft in the heart of Manhattan,verified,Henrik,Manhattan,Chelsea,40.74664,-73.99441,False,moderate,Entire home/apt,2013,66.0,13.0,3,15,3.0,1.0,112.0,not-outlier;
1709937,Historic sundrenched apt of the Lower East Side,unconfirmed,Greg,Manhattan,Lower East Side,40.71788,-73.98975,False,flexible,Entire home/apt,2022,781.0,156.0,1,45,1.0,1.0,276.0,not-outlier;
1710489,Brooklyn Amazing 2bedrm Luxury Apt,unconfirmed,Maurice,Brooklyn,Crown Heights,40.67356,-73.9425,False,strict,Entire home/apt,2006,622.0,124.0,1,215,1.0,3.0,379.0,not-outlier;
1711042,Beautiful 2-BDRM Brownstone Apartment,verified,Historic Harlem,Manhattan,Harlem,40.81757,-73.94709,True,flexible,Entire home/apt,2016,948.0,190.0,3,33,4.0,2.0,240.0,not-outlier;
1711594,One Bdrm in Trendy Prospect Hts,verified,Jennie,Brooklyn,Prospect Heights,40.68052,-73.97254,True,moderate,Entire home/apt,2011,437.0,87.0,2,46,2.0,1.0,223.0,not-outlier;
1712146,Feels like home with park view,unconfirmed,Yah,Manhattan,Inwood,40.86821,-73.92252,True,moderate,Entire home/apt,2016,986.0,197.0,10,25,5.0,1.0,207.0,not-outlier;
1712698,Bedroom, kitchen and private garden,unconfirmed,Steve,Brooklyn,Park Slope,40.67981,-73.97967,False,strict,Private room,2012,612.0,122.0,2,23,2.0,1.0,353.0,not-outlier;
1713251,View of skyline w roof deck, perfect for families!,unconfirmed,Maayan,Brooklyn,Gowanus,40.68251,-73.98486,False,strict,Entire home/apt,2016,972.0,194.0,2,57,5.0,1.0,356.0,not-outlier;
1713803,Spacious Room/Hip East Village Apt!,unconfirmed,Evan,Manhattan,East Village,40.72718,-73.9812,True,strict,Private room,2017,206.0,41.0,6,80,2.0,1.0,104.0,not-outlier;
1714355,Full apartment close to G & L train,unconfirmed,Lindsey,Brooklyn,Greenpoint,40.72363,-73.9457,False,strict,Entire home/apt,2021,248.0,50.0,11,22,1.0,1.0,17.0,not-outlier;
1714908,Huge & sunny 1BR apt in Greenpoint,verified,Jessica,Brooklyn,Greenpoint,40.72697,-73.93921,False,strict,Entire home/apt,2006,769.0,154.0,5,40,5.0,1.0,139.0,not-outlier;
1715460,Gorgeous Unique Garden-Terrace-Apt.,verified,Vana,Manhattan,East Village,40.72274,-73.97934,False,strict,Entire home/apt,2009,145.0,29.0,3,85,2.0,1.0,330.0,not-outlier;
1716012,Charming old school 1BR in C. Gardens Brooklyn,unconfirmed,Annie,Brooklyn,Carroll Gardens,40.68343,-73.99189,False,flexible,Entire home/apt,2004,724.0,145.0,4,1,4.0,1.0,147.0,not-outlier;
1716565,Designer Studio in the HEART of WV!,unconfirmed,Laura,Manhattan,West Village,40.73514,-73.99954,False,strict,Entire home/apt,2003,1018.0,204.0,14,29,5.0,1.0,143.0,outlier;
1717117,Studio Apartment Greenwich Village,unconfirmed,Aaron,Manhattan,Greenwich Village,40.73481,-73.99845,False,strict,Entire home/apt,2012,110.0,22.0,5,1,3.0,1.0,256.0,not-outlier;
1717669,Lovely Manhattan Apartment,unconfirmed,Mathilde,Manhattan,Upper West Side,40.80053,-73.96651,False,strict,Entire home/apt,2016,1154.0,231.0,30,23,5.0,1.0,38.0,outlier;
1718221,CLEAN PRIVATE ROOM IN CHELSEA NYC,verified,David,Manhattan,Chelsea,40.73971,-74.00221,False,strict,Private room,2017,580.0,116.0,2,42,4.0,1.0,400.0,not-outlier;
1718774,GREAT DEAL IN TIMES SQ./HK,unconfirmed,Matt,Manhattan,Hell's Kitchen,40.75767,-73.99034,False,flexible,Entire home/apt,2003,954.0,191.0,1,195,4.0,1.0,307.0,not-outlier;
1719326,Artist space for creative nomads.,verified,Kalae,Manhattan,Upper West Side,40.80165,-73.96287,True,moderate,Shared room,2009,695.0,139.0,2,158,2.0,3.0,282.0,not-outlier;
1719878,Bright friendly room in Brooklyn,unconfirmed,Heather,Brooklyn,Bedford-Stuyvesant,40.68328,-73.9379,True,flexible,Private room,2003,498.0,100.0,2,1,5.0,1.0,104.0,not-outlier;
1720431,GREAT EAST VILLAGE LOCATION, ELEVATOR & ROOFTOP!!!,verified,Marianna,Manhattan,East Village,40.72819,-73.97933,False,strict,Private room,2007,80.0,16.0,1,115,5.0,1.0,64.0,not-outlier;
1720983,Entire 1 Bedroom Apartment Flat Historic Bedstuy,unconfirmed,Sajjad,Brooklyn,Bedford-Stuyvesant,40.68411,-73.93875,False,strict,Entire home/apt,2010,419.0,84.0,4,42,3.0,1.0,220.0,not-outlier;
1721535,Beautiful Garden Duplex in Brooklyn,verified,Erin,Brooklyn,Bedford-Stuyvesant,40.68269,-73.94004,False,flexible,Entire home/apt,2015,128.0,26.0,5,3,2.0,1.0,231.0,not-outlier;
1722088,Bright, Airy Loft Apt in Bushwick,unconfirmed,Jason,Brooklyn,Bushwick,40.70779,-73.92129,False,strict,Entire home/apt,2007,164.0,33.0,90,32,1.0,1.0,108.0,outlier;
1722640,800sqft apartment with huge terrace,unconfirmed,Alessandra,Brooklyn,Bushwick,40.70202,-73.92402,False,strict,Entire home/apt,2011,1179.0,236.0,365,6,5.0,1.0,166.0,outlier;
1723192,☆ 2BR East Village ☆ Sleeps 5 | BEST LOCATION ☆,unconfirmed,Seith,Manhattan,East Village,40.72603,-73.98751,False,flexible,Entire home/apt,2010,642.0,128.0,2,214,2.0,3.0,272.0,not-outlier;
1723744,Duplex Loft in Fort Greene,verified,Christopher,Brooklyn,Fort Greene,40.68522,-73.97771,True,flexible,Entire home/apt,2021,951.0,190.0,2,11,2.0,1.0,341.0,not-outlier;
1724297,Fabulous Urban Retreat 2bdr,unconfirmed,Noemie,Brooklyn,Crown Heights,40.67391,-73.94039,False,strict,Entire home/apt,2006,75.0,15.0,2,221,1.0,1.0,159.0,not-outlier;
1729267,Beautiful, Quiet, Spacious 1BR - UWS by parks,verified,Alexandra,Manhattan,Upper West Side,40.79785,-73.97202,False,flexible,Entire home/apt,2008,597.0,119.0,4,4,2.0,1.0,203.0,not-outlier;
1729820,Stylish 1BR Apartment Quick to Midtown and LGA!,verified,Dustin,Queens,Ditmars Steinway,40.76961,-73.90451,False,flexible,Entire home/apt,2018,805.0,161.0,45,198,5.0,1.0,159.0,outlier;
1730372,Romantic Creative Retreat: Feel the Glow,verified,Ina,Manhattan,East Village,40.73047,-73.98229,True,flexible,Entire home/apt,2021,338.0,68.0,5,6,1.0,1.0,26.0,not-outlier;
1730924,Modern Private 2 BR Near DT Manhattan – 3 stops,verified,Stephon & Luke,Brooklyn,Crown Heights,40.6772,-73.9506,False,strict,Private room,2016,130.0,26.0,7,10,4.0,1.0,268.0,not-outlier;
1731477,*Lovely Bedroom! Big Sunny Apt*Manhattan*,unconfirmed,Edel,Manhattan,Chinatown,40.71328,-73.99315,True,moderate,Private room,2014,1033.0,207.0,19,30,5.0,1.0,250.0,outlier;
1732029,Beautiful Park Slope 2 bedroom,verified,Gideon,Brooklyn,Park Slope,40.66732,-73.98233,False,moderate,Entire home/apt,2018,521.0,104.0,2,4,5.0,1.0,313.0,not-outlier;
1732581,Sweet n' Spectacular PARK SLOPE!,unconfirmed,Mark And Stoph,Brooklyn,South Slope,40.66488,-73.98079,False,strict,Private room,2009,818.0,164.0,2,201,3.0,1.0,203.0,not-outlier;
1733134,Upper East Side 1 LG BR Avail in my Cute 2BR Apt,verified,Melanie,Manhattan,East Harlem,40.78837,-73.94628,True,strict,Private room,2014,376.0,75.0,2,51,2.0,1.0,39.0,not-outlier;
1733686,Beautiful Fresh Studio for Sublet,verified,Dana,Brooklyn,Clinton Hill,40.68232,-73.96501,True,moderate,Entire home/apt,2012,293.0,59.0,30,63,4.0,1.0,259.0,outlier;
1734238,Pvblic Bath Artist Loft,unconfirmed,Bekah,Brooklyn,Greenpoint,40.73252,-73.95496,False,strict,Private room,2009,1014.0,203.0,2,28,1.0,1.0,345.0,not-outlier;
1734790,Escape to our Great Beach Getaway,unconfirmed,Jeanmarie,Queens,Arverne,40.59783,-73.80158,True,flexible,Entire home/apt,2007,165.0,33.0,1,55,2.0,1.0,23.0,not-outlier;
1735343,Privet Room in Greenpoint +Backyard *location,unconfirmed,Raziel,Brooklyn,Greenpoint,40.72437,-73.94847,True,strict,Private room,2006,808.0,162.0,5,1,2.0,1.0,370.0,not-outlier;
1735895,Comfy New York City Launching Pad!!,verified,Tim,Queens,Astoria,40.77115,-73.92275,False,flexible,Private room,2014,839.0,168.0,40,23,4.0,1.0,409.0,outlier;
1736447,Lovely Condo Carroll Gardens/Gowanus,verified,Ibie,Brooklyn,Carroll Gardens,40.67859,-73.99444,True,flexible,Entire home/apt,2015,586.0,117.0,4,61,5.0,1.0,154.0,not-outlier;
1737000,Charming Loft in the East Village,verified,Nitin,Manhattan,East Village,40.72304,-73.97923,True,moderate,Entire home/apt,2020,398.0,80.0,60,5,5.0,1.0,359.0,outlier;
1737552,PRIVATE ROOM in HELL'S KITCHEN, NYC,unconfirmed,Gio/Joey,Manhattan,Hell's Kitchen,40.77032,-73.99493,False,strict,Private room,2018,227.0,45.0,2,67,5.0,1.0,162.0,not-outlier;
1738104,SOHO/VILLAGE CHARMING STUDIO,verified,Anna,Manhattan,Greenwich Village,40.72692,-73.99948,False,flexible,Entire home/apt,2013,384.0,77.0,30,110,4.0,1.0,6.0,outlier;
1738657,Beautiful Modern Apt in Brooklyn,unconfirmed,Kanan & Tobias,Brooklyn,Crown Heights,40.6806,-73.96317,True,strict,Entire home/apt,2009,949.0,190.0,2,160,4.0,1.0,206.0,not-outlier;
1739209,Comfortable 1 Bedroom in Greenpoint,verified,Alex,Brooklyn,Greenpoint,40.72949,-73.95493,False,moderate,Entire home/apt,2018,137.0,27.0,3,102,1.0,2.0,196.0,not-outlier;
1739761,LARGE BEDROOM +PRIVATE BATHROOM,verified,Helene,Brooklyn,Crown Heights,40.67649,-73.9435,False,strict,Private room,2016,801.0,160.0,2,5,1.0,4.0,22.0,not-outlier;
1740313,Huge Bdrm in New Wilibrg 3 Bed Loft,unconfirmed,Tim,Brooklyn,Williamsburg,40.71099,-73.95217,True,flexible,Private room,2007,678.0,136.0,5,1,4.0,1.0,231.0,not-outlier;
1740866,Warm&Cozy Studio West Village,unconfirmed,Josefina,Manhattan,West Village,40.73041,-74.00326,True,strict,Entire home/apt,2021,439.0,88.0,7,34,1.0,1.0,206.0,not-outlier;
1741418,Luxury Pad NYC - Williamsburg Loft,unconfirmed,John,Brooklyn,Williamsburg,40.7197,-73.95741,False,strict,Entire home/apt,2005,974.0,195.0,30,6,1.0,1.0,71.0,outlier;
1741970,Very close to Downtown Awesome Room,unconfirmed,Jeffrey,Brooklyn,Gravesend,40.60399,-73.97092,True,moderate,Private room,2004,147.0,29.0,1,61,2.0,2.0,348.0,not-outlier;
1742523,Designer open space in TriBeCa Soho 1000sq ft,unconfirmed,Tom & Jennifer,Manhattan,SoHo,40.72372,-74.00277,True,strict,Entire home/apt,2003,192.0,38.0,60,11,4.0,1.0,154.0,outlier;
1743075,Great find- 2 bedroom apartment in Williamsburg!,unconfirmed,Michael,Brooklyn,Williamsburg,40.70989,-73.95347,True,strict,Entire home/apt,2005,417.0,83.0,30,1,5.0,2.0,88.0,outlier;
1743627,CLOSE TO CENTRAL PRK & EXPRESS TRAINS ABCD 2/3,verified,Wowa,Manhattan,Harlem,40.80797,-73.9489,True,moderate,Private room,2003,621.0,124.0,5,46,5.0,1.0,47.0,not-outlier;
1744180,Awesome Place! Amazing Location!!!,unconfirmed,T,Manhattan,SoHo,40.72466,-73.99632,False,flexible,Private room,2010,1155.0,231.0,1,132,4.0,1.0,411.0,not-outlier;
1744732,Everyone who stays leaves happy!,unconfirmed,Lisa,Manhattan,Tribeca,40.71552,-74.00749,False,moderate,Private room,2006,132.0,26.0,1,62,4.0,1.0,99.0,not-outlier;
1745284,Spacious one bedroom apartment in Brooklyn Heights,verified,Theodore,Brooklyn,Brooklyn Heights,40.69464,-73.99885,False,moderate,Entire home/apt,2005,547.0,109.0,10,8,3.0,1.0,327.0,not-outlier;
1745836,Adorable 1 Bedroom,verified,Stephanie,Brooklyn,Bedford-Stuyvesant,40.6877,-73.95824,False,flexible,Entire home/apt,2004,358.0,72.0,3,16,2.0,1.0,125.0,not-outlier;
1746389,Beautiful Bedroom in Brooklyn,verified,Chris,Brooklyn,Bedford-Stuyvesant,40.69079,-73.95809,False,strict,Private room,2012,619.0,124.0,2,19,1.0,1.0,5.0,not-outlier;
1746941,A GEM IN THE CITY,verified,Valerie,Queens,Ridgewood,40.70001,-73.90698,False,moderate,Entire home/apt,2022,1043.0,209.0,2,17,1.0,1.0,165.0,not-outlier;
1747493,Cozy 1BD Manhattan close Central Pk,verified,Marie-Jeanne,Manhattan,Upper East Side,40.77247,-73.94665,False,moderate,Entire home/apt,2008,649.0,130.0,7,12,5.0,1.0,212.0,not-outlier;
1748046,Penthouse Studio East 50s Terrace,verified,Hillary,Manhattan,Murray Hill,40.75128,-73.97658,True,strict,Entire home/apt,2011,572.0,114.0,1,321,1.0,1.0,348.0,not-outlier;
1748598,In Manhattan+1 Small Block to train,verified,Chris,Manhattan,Inwood,40.86345,-73.92039,False,moderate,Private room,2010,180.0,36.0,4,160,2.0,2.0,198.0,not-outlier;
1749150,In_Manhattan+1 Small Block to train,unconfirmed,Chris,Manhattan,Inwood,40.86284,-73.91955,True,moderate,Private room,2016,1198.0,240.0,4,142,4.0,2.0,275.0,not-outlier;
1749703,Spacious Greenwich Village Loft,verified,Bill,Manhattan,West Village,40.73413,-74.00465,True,moderate,Entire home/apt,2003,332.0,66.0,1,5,3.0,1.0,367.0,not-outlier;
1750255,NYC Chelsea very spacious 1-bedroom apartment,verified,Markus,Manhattan,Chelsea,40.74026,-74.00079,False,flexible,Entire home/apt,2003,693.0,139.0,6,61,1.0,1.0,234.0,not-outlier;
1750807,Greenwich Village Skylit 1BR +deck!,verified,Chris,Manhattan,Greenwich Village,40.73474,-73.99527,False,flexible,Entire home/apt,2020,1019.0,204.0,7,0,4.0,1.0,197.0,not-outlier;
1751359,Williamsburg Peace for the Solo Traveler,verified,Kelly,Brooklyn,Williamsburg,40.71316,-73.94532,True,flexible,Private room,2019,855.0,171.0,3,5,2.0,1.0,193.0,not-outlier;
1751912,1 Bed Manhattan Apt. Minimum 7 DAYS,verified,Ana,Manhattan,Washington Heights,40.8347,-73.94857,False,strict,Private room,2015,302.0,60.0,30,36,3.0,1.0,232.0,outlier;
1752464,The Perfect Brooklyn Heights Apt,unconfirmed,Angela,Brooklyn,Brooklyn Heights,40.69082,-73.99281,True,strict,Entire home/apt,2006,1068.0,214.0,1,109,1.0,1.0,191.0,not-outlier;
1753016,Dream Room in Sunnyside New York,unconfirmed,Nancy,Queens,Sunnyside,40.74124,-73.92273,True,flexible,Private room,2021,383.0,77.0,3,28,2.0,1.0,348.0,not-outlier;
1753569,Beautiful apartment in Park Slope,unconfirmed,Onur,Brooklyn,Park Slope,40.67465,-73.97975,True,moderate,Entire home/apt,2015,383.0,77.0,4,14,2.0,1.0,213.0,not-outlier;
1754121,Most breathtaking view of Manhattan,verified,Fabio,Brooklyn,Williamsburg,40.72203,-73.95376,False,strict,Entire home/apt,2017,927.0,185.0,2,250,5.0,1.0,141.0,not-outlier;
1754673,BIG UWS APT-BLOCK FROM CENTRAL PARK,verified,Amy,Manhattan,Upper West Side,40.7839,-73.97897,False,strict,Entire home/apt,2004,756.0,151.0,4,12,5.0,1.0,1.0,not-outlier;
1755226,Beautiful Ft. Greene Apartment-NEW!,unconfirmed,Chris,Brooklyn,Clinton Hill,40.68533,-73.96808,True,moderate,Entire home/apt,2005,276.0,55.0,2,20,5.0,1.0,372.0,not-outlier;
1755778,lovely, spacious wmsbrg apt w deck,unconfirmed,George,Brooklyn,Williamsburg,40.70397,-73.95536,False,flexible,Entire home/apt,2019,395.0,79.0,14,27,3.0,1.0,128.0,outlier;
1761853,Charming triplex in NYC brownstone!,verified,Silvia,Manhattan,Upper West Side,40.77471,-73.98261,True,strict,Private room,2004,941.0,188.0,20,107,2.0,1.0,271.0,outlier;
1762405,Cozy 1BR apart. in Prospect Hts, BK,unconfirmed,Marta,Brooklyn,Prospect Heights,40.67293,-73.96399,False,moderate,Entire home/apt,2013,1000.0,200.0,5,7,2.0,1.0,271.0,not-outlier;
1762958,Queens Quality Convenient Apartment,unconfirmed,Rafael,Queens,Elmhurst,40.73587,-73.88279,True,strict,Entire home/apt,2017,453.0,91.0,3,48,3.0,2.0,121.0,not-outlier;
1763510,Gorgeous 1 Bdrm Haven/Shared Ktchn,verified,Jonathan,Brooklyn,Bushwick,40.69945,-73.92148,True,strict,Entire home/apt,2005,978.0,196.0,3,54,2.0,1.0,167.0,not-outlier;
1764062,Hip Brooklyn Photo Studio Loft!,unconfirmed,Andrew And Kat,Brooklyn,Bushwick,40.7072,-73.92245,False,strict,Entire home/apt,2020,1038.0,208.0,31,17,5.0,1.0,46.0,outlier;
1764615,Chateau Gowanus,verified,Christopher, Samantha And Mason,Brooklyn,Gowanus,40.67376,-73.99648,True,flexible,Entire home/apt,2013,624.0,125.0,2,103,1.0,1.0,31.0,not-outlier;
1765167,HUGE East Village 2 Bd w/Priv Yard,unconfirmed,Deborah,Manhattan,East Village,40.7256,-73.97857,False,moderate,Entire home/apt,2005,67.0,13.0,3,243,4.0,1.0,326.0,not-outlier;
1765719,Cozy Comfortable Friendly & Cheap!,unconfirmed,Miriam,Queens,Cambria Heights,40.6916,-73.73323,True,strict,Private room,2013,806.0,161.0,3,0,1.0,2.0,47.0,not-outlier;
1766272,1 FLOOR OF A BROWNSTONE WITH GARDEN,verified,Lori & John,Manhattan,Upper West Side,40.79196,-73.97065,False,strict,Private room,2010,596.0,119.0,3,93,3.0,1.0,292.0,not-outlier;
